client_id	round	val_accuracy	val_f1_score	val_precision	val_recall
3	44	0.7065420560747664	0.8249721293199554	0.7184466019417476	0.9685863874345549
6	44	0.6537678207739308	0.7858942065491183	0.7027027027027027	0.8914285714285715
1	44	0.9330628803245437	0.9584905660377359	0.9361179361179361	0.9819587628865979
5	44	0.735812133072407	0.8421052631578947	0.7422680412371134	0.972972972972973
4	44	0.672514619883041	0.7925925925925926	0.6844349680170576	0.9413489736070382
15	45	0.6461538461538462	0.7799043062200957	0.6612576064908722	0.9504373177842566
3	45	0.708411214953271	0.8262806236080178	0.7189922480620154	0.9712041884816754
8	45	0.6863117870722434	0.8042704626334519	0.7306034482758621	0.8944591029023746
6	45	0.6537678207739308	0.7858942065491183	0.7027027027027027	0.8914285714285715
1	45	0.9330628803245437	0.9584905660377359	0.9361179361179361	0.9819587628865979
9	46	0.6717267552182163	0.7938021454112039	0.6923076923076923	0.9301675977653632
10	46	0.6969147005444646	0.8117249154453213	0.7302231237322515	0.9137055837563451
2	46	0.6826347305389222	0.8034610630407911	0.7142857142857143	0.9180790960451978
4	46	0.6920077972709552	0.8034825870646766	0.6976241900647948	0.9472140762463344
7	46	0.74373795761079	0.8422301304863582	0.7888888888888889	0.9033078880407125
11	47	0.7715930902111324	0.86368843069874	0.7953586497890295	0.9448621553884712
4	47	0.6920077972709552	0.8034825870646766	0.6976241900647948	0.9472140762463344
14	47	0.7554240631163708	0.8520286396181385	0.7760869565217391	0.9444444444444444
13	47	0.7705544933078394	0.8660714285714286	0.8033126293995859	0.9394673123486683
5	47	0.7553816046966731	0.8541423570595099	0.7515400410677618	0.9891891891891892
14	48	0.7554240631163708	0.8520286396181385	0.7760869565217391	0.9444444444444444
8	48	0.7072243346007605	0.8188235294117647	0.7388535031847133	0.9182058047493403
15	48	0.6557692307692308	0.7861409796893668	0.6659919028340081	0.9591836734693877
12	48	0.6718446601941748	0.7895392278953923	0.6936542669584245	0.9161849710982659
5	48	0.7553816046966731	0.8541423570595099	0.7515400410677618	0.9891891891891892
10	49	0.6969147005444646	0.8117249154453213	0.7302231237322515	0.9137055837563451
1	49	0.9350912778904665	0.9596977329974811	0.9384236453201971	0.9819587628865979
3	49	0.719626168224299	0.8322147651006712	0.7265625	0.9738219895287958
13	49	0.7705544933078394	0.8660714285714286	0.8033126293995859	0.9394673123486683
5	49	0.7553816046966731	0.8541423570595099	0.7515400410677618	0.9891891891891892
10	50	0.7005444646098004	0.8139797068771139	0.7322515212981744	0.916243654822335
12	50	0.6932038834951456	0.8020050125313283	0.7079646017699115	0.9248554913294798
6	50	0.7006109979633401	0.8155583437892095	0.727069351230425	0.9285714285714286
7	50	0.7533718689788054	0.847255369928401	0.797752808988764	0.9033078880407125
